Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h
bismuth_subsalicylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.9963200400499	15.99870275562	-0.384846691340437	0.289129404956308	4.10115038110647	8.13238137710813
bisoprolol	0.999324187775048	3.02495389163441	25.2971569155631	0.0340816944309305	0.103165274556074	NA	NA	NA	0.501110879275016	0.451508848689345	0.627151296061861	29.3214349949726	104.825703637497	210.618156892865	0.397064773259747	NA	1.57977102402622	11.89	15.997934786158	-0.389004572562196	0.126410077641074	5.06819473652217	8.53775065138905
bitolterol	1.95570280252077	7.67362964310499	23.4419988654275	0.0591358958043253	0.232032680236863	NA	NA	NA	0.430496163579141	0.382379436459253	0.556761436840767	33.0713313110532	240.73813926371	625.611494351315	0.281623567969109	NA	1.36963703687916	11.89	15.9989524788634	-0.3866166856945	0.299545072891961	5.03847578363457	9.92281320352418
bivalirudin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bleomycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
boceprevir	1.44336261087773	11.5028869432915	11.8909234809899	0.0581129989646778	0.463131892144414	NA	NA	NA	0.461160068043932	0.496982961760113	0.525074197322016	24.8371730351591	170.545699745527	392.805936295755	0.109066331668181	NA	1.48321722712606	11.9	15.9989613866265	-0.287053628057609	0.273485653913388	4.48364533741879	11.7150638069604
bopindolol	1.03597349040945	6.89746465768141	16.549461384221	0.0423141666305579	0.281725808194341	NA	NA	NA	0.348371053748495	0.458598634466498	0.439212785042472	24.4828995323119	138.43971881233	281.17829299415	0.256970018881326	NA	1.24618247325746	11.85	15.9969350833733	-0.342192288344225	0.293688341728341	4.98510371117582	9.74591656060707
boric_acid	0.141817383863179	1.08540973863737	1.31662278280557	0.0557491161594745	0.426679945374669	NA	NA	NA	0.734137546822176	0.55753906077735	0.513164646053391	2.54384990530612	1.76972515871432	4.51624276889071	0.138178203849392	NA	1.80484125365292	NA	NA	NA	NA	NA	NA
bornaprine	1.62888384821487	3.0955597398941	11.9337593484001	0.0977826872696398	0.185827952252262	NA	NA	NA	0.393425711184278	0.417070795139283	0.50756678566245	16.6582029365091	61.4226800970822	138.254564452996	0.287292020358574	NA	1.31806329198601	11.89	15.9959262261784	-0.315021408977382	0.272484463255312	5.50487733438365	12.4421075290142
boron	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
bortezomib	1.70273047628191	6.42398866818742	10.1533032385282	0.09314706736167	0.351421269273853	NA	NA	NA	0.403405172946558	0.529509963725294	0.402714860176014	18.2800223829975	93.4513650927617	222.791480398875	0.166573747523358	NA	1.33562999684787	NA	NA	NA	NA	NA	NA
bosentan	2.66089347567549	7.924005326444	20.6599822963364	0.085162541258862	0.253609712947047	NA	NA	NA	0.401732373797426	0.346627439489755	0.54493318738679	31.2448810984559	239.768755934653	706.628001728654	0.245920809345569	NA	1.29329300067397	11.85	31.9720730103603	-0.393487429662115	0.246482323448126	3.98238207110355	11.9656544523215
bosutinib	2.33066572867973	3.68075108651811	31.6238885452897	0.0619276423123338	0.0978004841800073	NA	NA	NA	0.443713509212327	0.367548719237672	0.621381926635808	37.6353053604876	198.682975776246	507.606984476716	0.380203905130744	NA	1.43264415508581	11.9	34.9698557422854	-0.347329436208136	0.156036739770418	4.6740641770796	11.4798899309191
bretylium	1.0726370902517	1.77652416413535	6.2050312085574	0.118468554168869	0.196210117181187	NA	NA	NA	0.412308193440383	0.446232362869829	0.474781199492777	9.05419246294445	19.5847002118641	40.4629873764322	0.263990996487458	NA	1.33332175580299	11.85	78.9183372798805	-0.344886120167579	0.0894607614070271	5.94617401454423	10.8561798859685
brimonidine	0.719257331862171	2.08337410799178	10.3641344023408	0.0546267276628561	0.158229753073858	NA	NA	NA	0.367035616874354	0.423199338257077	0.557030536053198	13.1667658421948	30.5453310250573	59.2425667737987	0.340357639447465	NA	1.34726549118463	11.9	78.9183373415019	-0.262218605336724	0.152634701736334	6.54324989296368	11.6892560759115
brinzolamide	1.38183296081524	2.92695853656983	15.4194870958329	0.0700432607075144	0.148363605204564	NA	NA	NA	0.438502467352432	0.322448953840513	0.416937962384101	19.728278593218	70.4839226733354	152.577361970385	0.336194850565942	NA	1.17788938357705	11.9962188782606	31.9740742472616	-0.410915430949116	0.250345991664064	4.49799668632098	15.1366697495707
brivudine	1.04642076788249	1.67513171161577	11.0187996313904	0.0761567650841528	0.121913303101475	NA	NA	NA	0.450137010967638	0.479327539980021	0.490998243783773	13.7403521108887	31.7411340698783	64.7962586474452	0.351447448860779	NA	1.42046279473143	11.9962330000247	78.9183373747737	-0.413840005440647	0.28773370266339	4.30362709368215	10.1889962970345
bromazepam	0.814077524373578	3.87577228044678	7.38958228959106	0.0673936918566075	0.320857160349443	NA	NA	NA	0.445467516500465	0.439173472126591	0.522328625739699	12.0794320944114	37.8112101616444	73.2060978768251	0.208811860845462	NA	1.40696961436676	11.85	78.9183373714529	-0.278348011103232	0.225933534941257	4.77577231830204	11.4638538115542
bromfenac	1.62991183901724	1.97199183935998	10.5996161328239	0.114770240135262	0.138857802937726	NA	NA	NA	0.424329987198732	0.461602397706095	0.535930092110645	14.2015198112012	41.3929691836234	89.6634873408042	0.309778967695259	NA	1.42186247701547	11.85	78.9183373873804	-0.331373522780291	0.263405760265309	4.04684832760904	10.4033578225377
bromhexine	0.842560164530661	2.58555659030008	9.62777138964295	0.064534879221319	0.1980375874616	NA	NA	NA	0.310199564962689	0.432081864603075	0.510777486611402	13.0558881444737	35.1836113986416	69.2134742208541	0.303070649987811	NA	1.25305891617717	11.9	78.9193375802287	-0.301061882855962	0.0722567877760491	6.95627383605372	11.4106344426162
bromine	0	0	1.313316	0	0	1	1	1	NA	NA	1	1.313316	0	1.313316	0.5	1	NA	78.8083371	79.0283371	-0.11	0.11	6.89	7.11
bromocriptine	3.34709380058036	6.04701243478487	23.2375263861735	0.1025720606566	0.185311366578499	NA	NA	NA	0.351752648240918	0.459353700802865	0.549174002724321	32.6316326215387	238.535709351317	741.492966659576	0.284087429573675	NA	1.3602803517681	11.9881973690041	78.9183377351422	-0.351496619363821	0.256459347414171	5.73979048118784	12.4063995321669
bromopride	0.662413687639656	3.11061870458835	16.2524704421768	0.0330785046007233	0.155332863814244	NA	NA	NA	0.320532302236365	0.416832237804228	0.595977189566808	20.0255028344048	63.3816138390083	116.895598672944	0.358691473688775	NA	1.3333417296074	11.998834951431	78.9185181901455	-0.347915889767103	0.233713207609826	5.15361957360091	10.6981135319195
bromperidol	0.831129793878454	1.86507322843869	22.4610081678786	0.0330374375599455	0.0741367242314024	NA	NA	NA	0.319744310118268	0.463871493617946	0.495752165279594	25.1572111901957	62.1095560344448	122.083978664837	0.419619378656489	NA	1.27936796901581	11.85	78.9183374778974	-0.384865059775776	0.216257929356814	4.00949608377468	10.6549938965332
brompheniramine	1.49959088828928	5.18442275155695	6.30204541329782	0.11547698051829	0.399229876465235	NA	NA	NA	0.426216820587409	0.359928840142044	0.471531339847285	12.986059053144	49.8974706206874	111.878864417779	0.113969857262356	NA	1.25767700057674	11.85	78.9183373700424	-0.308922440969656	0.146275104937636	5.82632421874999	11.4253197442589
brotizolam	1.47450533237391	2.89322530701689	9.32012707214241	0.107723601709529	0.211371667355885	NA	NA	NA	0.464506344515892	0.367071848585627	0.506596959397884	13.6878577115332	44.9738807189676	98.4221101822815	0.260678548200939	NA	1.3381751524994	11.85	78.9183374299973	-0.275921168524237	0.140155084026558	6.74583539059403	13.6521801723783
buclizine	2.28895023375883	3.65057786684532	23.8528558855799	0.076830046055405	0.12253392909202	NA	NA	NA	0.475974581533128	0.364042510639519	0.597775234749637	29.7923839861841	150.030698873734	379.137333435136	0.350477018639431	NA	1.43779232692228	11.85	34.9688539966779	-0.296367531513086	0.10074439670468	6.16412440024584	12.2699369878421
budesonide	2.67384925912672	3.14412458853509	11.8922311664494	0.150977882920962	0.17753180079112	NA	NA	NA	0.471872560800891	0.469584770712346	0.580759893009324	17.7102050141112	77.5956051184081	195.282789107358	0.253617737215939	NA	1.52221722452256	11.9	15.9999524238682	-0.392738363242552	0.220910145943626	4.69045328236235	13.1201885121124
bufexamac	1.17455490824611	1.29622776572554	14.621836208471	0.0687170828721049	0.0758355272904969	NA	NA	NA	0.45156629025334	0.43827760764204	0.602564862613015	17.0926188824426	37.6498702499792	77.0040985491946	0.391585542378049	NA	1.4924087605084	11.85	15.99692522399	-0.345499418719468	0.227321758911476	3.95902678138704	8.74762456131977
buflomedil	0.90231950800369	3.53782238604293	15.567912453957	0.0450978137258869	0.17681991084735	NA	NA	NA	0.320659464234772	0.417158151931671	0.551349240124953	20.0080543480036	72.3159864444433	142.020649461523	0.333561706570072	NA	1.28916685629139	11.9	15.9979337707157	-0.349625499788947	0.167979976141571	4.88232075480967	10.178822183082
bumetanide	2.85932896003538	6.27182467554263	6.85271892815532	0.178888373179543	0.39238455202484	NA	NA	NA	0.373454180644695	0.535171306712661	0.465945280783194	15.9838725637333	80.5064392814633	219.381558954831	0.0715453060967131	NA	1.37457076814055	11.85	31.972072277753	-0.327827584933037	0.290811203759902	4.51825264839862	12.569843057622
bunazosin	0.787977264146723	3.14890509287474	25.379169608949	0.0268786965264419	0.10741231788407	NA	NA	NA	0.298208328979624	0.360037190662038	0.533673643026826	29.3160519659705	102.396070689468	194.684583673854	0.399281739192116	NA	1.19191916266849	11.89	15.9969365985819	-0.346946037613022	0.206119577900203	5.00126626552305	10.1667665265805
bupivacaine	0.780324631494557	5.47103170002884	9.94776745156699	0.048170792565281	0.337736273473003	NA	NA	NA	0.39726233143321	0.541296239591614	0.521218071383066	16.1991237830904	66.4562198380957	125.124161380731	0.210569700471287	NA	1.45977664240789	11.85	15.994920178294	-0.292209427774511	0.221670169433196	5.28615295591903	10.4749051390717
bupivacaine_liposome	0.789795473889903	5.27533872209839	11.1161258882183	0.0459684254832916	0.307040269237738	NA	NA	NA	0.385872011092911	0.52567690960938	0.527206985680756	17.1812600842066	71.587233897493	135.083150475611	0.235243478959228	NA	1.43875590638305	11.85	15.994920178294	-0.292209427774511	0.221670169433196	5.28615295591903	10.4749051390717
bupranolol	1.10314431911651	3.08501316645725	10.6647140119262	0.0742714510996872	0.207704831148409	NA	NA	NA	0.392537506368443	0.413019965087288	0.524809107112493	14.8528714975	48.0687165695292	99.2159000860377	0.288517788313928	NA	1.33036657856822	11.85	34.9688534437426	-0.388884440973117	0.106787511384929	5.21138206422581	9.33176616249792
buprenorphine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bupropion	0.912195013656044	2.4712354844319	8.58633099383247	0.0762082865453732	0.206456535169893	NA	NA	NA	0.405203418996597	0.468015994103838	0.502773142506042	11.9697614919204	31.3055028376792	62.6309896940316	0.28800138371355	NA	1.37599255560648	11.89	34.9688533472148	-0.302667709279322	0.179307926440934	5.53792906238615	9.7594895115794
buserelin	3.05882850937485	7.09542808581462	63.6559891334362	0.0414417873721907	0.0961306660853293	NA	NA	NA	0.399718123628144	0.417663173602213	0.579980248538043	73.8102457286257	668.082945196613	2123.46353683359	0.39682065990686	NA	1.3973615457684	11.9	16.007220132427	-0.394215382474243	0.247791118194481	4.30827696640986	11.2746764521528
buspirone	1.98197243601524	5.32905253177655	10.9781975973332	0.108368326152616	0.291376657088657	NA	NA	NA	0.521253678912176	0.540305455219099	0.523148743394318	18.289222565125	90.823911963513	225.065244292257	0.200191262569045	NA	1.58470787752559	11.85	15.9959303042636	-0.300507553243589	0.211403225985118	5.24245867919922	10.5717417260256
busulfan	1.08774693717126	1.40446249139037	10.0856900803542	0.0864808099635567	0.111661131526358	NA	NA	NA	0.407803131834848	0.517353703570083	0.532768353082936	12.5778995089158	26.663351685191	54.6491576442629	0.351393543882564	NA	1.45792518848787	11.9	31.9730723536702	-0.27094065563549	0.265851434196493	6.081220703125	8.36917879351562
butabarbital	1.24500057721111	2.63692155443093	4.63637497443496	0.146156040545113	0.309559706781035	NA	NA	NA	0.371112439114973	0.472586210173879	0.492106314785396	8.518297106077	21.2810154811773	45.0203872392143	0.158213189505389	NA	1.33580496407425	11.9	15.9969252069725	-0.279885391537147	0.286159669622886	4.40759557036798	11.467973791727
butalbital	1.49120768850019	3.46249650813098	4.12976319332976	0.164167230913195	0.381186650370731	NA	NA	NA	0.525647022459547	0.534332717542471	0.421320688318787	9.08346738996093	25.6209266762206	56.027606203149	0.0909845890370553	NA	1.4813004283208	11.9944027151415	15.9969260023904	-0.279884033006069	0.305766584146975	4.41286854493719	11.5485040631991
butamben	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.85	15.9959211875705	-0.3119337500154	0.29325678449026	4.66585139275072	8.62283685316321
butamirate	1.56976678134835	2.66708618491599	21.9463935107061	0.0599530995031134	0.1018623182294	NA	NA	NA	0.316445011090657	0.401558863344582	0.591581183603013	26.1832464769704	97.1703457407136	215.236630265899	0.378638436700615	NA	1.30958505803825	11.85	15.9969297650302	-0.377058612285787	0.269133491092576	4.9367631581538	9.89136408159089
butane	0.447451176886081	0.649996397580902	2.91319209308404	0.111566037833387	0.162068011953266	NA	NA	NA	0.571009955008823	0.638440239250813	0.566170361467011	4.01063966755102	3.48791724958076	8.34583452119272	0.29477446266001	NA	1.77562055572665	11.89	12.1100366849011	-0.170621072609785	0.0496121245193456	4.79990380172317	5.76850744575662
butenafine	1.37529521605413	3.13150208111676	18.2864587595842	0.060337812756091	0.137387219856581	NA	NA	NA	0.502466426338328	0.479322746399897	0.565773809568955	22.7932560567551	86.7201027437443	188.268379112425	0.351706225540496	NA	1.54756298230718	11.85	14.0030856918303	-0.297065990145592	0.100725863573321	6.75053747037743	10.4049207225146
butoconazole	1.22776455268832	6.4062090449495	8.35508819496423	0.0767877795841899	0.400661973044196	NA	NA	NA	0.385282409145025	0.478998519916703	0.471171341086468	15.989061792602	71.6478390687925	153.352312918481	0.141912685528711	NA	1.3354522701482	11.85	34.9708564539551	-0.250963684209007	0.177804533831196	6.083932027232	13.1698376017832
butorphanol	1.70946742474214	3.52320586085463	9.80252448210704	0.113697701297561	0.234330529953029	NA	NA	NA	0.456617952022236	0.450090951319984	0.45932595578237	15.0351977677038	57.3162136387214	131.39011123948	0.238978826562058	NA	1.36603485912459	11.9	15.9959262235083	-0.386829604088098	0.0917654586068186	5.25834157157955	13.1405859502416
butylscopolamine	1.3801854858113	3.6406974196277	12.2545260195578	0.0798930718111237	0.210744500198763	NA	NA	NA	0.487107908399516	0.441789146187669	0.560359937404018	17.2754089249968	66.553377942656	145.405791657334	0.282021820992585	NA	1.4892569919912	11.9966481314248	15.9989783789223	-0.394698916518913	0.271638591016901	4.75901771823936	11.4909775204627
cabazitaxel	4.2943076498897	6.07375307710816	25.2152172796571	0.120683306610666	0.170691218385563	NA	NA	NA	0.367678182023613	0.362878529521402	0.459390040902115	35.583278006655	287.515468302497	980.776272408999	0.281469106252828	NA	1.18994675244713	11.85	16.0080809651458	-0.386286492875516	0.338314436329001	4.45482274770974	14.3730747859925
cabergoline	2.07976071806285	7.33802491395765	18.702424372455	0.0739596438907052	0.260951995479044	NA	NA	NA	0.494610276230563	0.399092907721736	0.553260692998458	28.1202100044755	191.396759503073	504.940951200919	0.248816270472688	NA	1.44696387695076	11.9882336805272	15.9959328899565	-0.33458159853623	0.281439473311222	5.2680110898028	12.0291488108486
cabozantinib	0.883419514232473	3.63182079664382	44.4452859031575	0.0180435052999748	0.0741785490778244	NA	NA	NA	0.401893139099767	0.360933726722632	0.567827876371011	48.9605262140338	203.889567902309	395.44929893492	0.430833459216651	NA	1.33065474219341	11.9961193076733	18.9984095352235	-0.375015223684617	0.22064039416689	4.00970092606838	10.2813115231082
cafedrine	1.54676500209573	3.46590820540386	16.1101432507428	0.0732272140485397	0.164083620773565	NA	NA	NA	0.376419814845304	0.452923247802802	0.592182165294225	21.1228164582424	86.115828954574	193.604245580151	0.322016873883422	NA	1.42152522794233	11.85	15.9969358536183	-0.38631536637817	0.289556881579045	5.00475187860521	10.2207460141795
caffeine	0.206310644110494	3.65945213161971	5.22146043466911	0.0227033758645209	0.402703009147159	NA	NA	NA	0.249365414090035	0.549124936780676	0.57849288602065	9.08722321039931	20.9399113096578	33.9692532203883	0.18094521124124	NA	1.37698323689136	11.994472675011	15.9959227196938	-0.273074226994596	0.289608026829084	4.96322423785582	9.55626075216696
calamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
calcifediol	1.23770674294091	2.59963838872562	25.0101588572099	0.0429051589148987	0.0901165795740262	NA	NA	NA	0.42110756231619	0.4635655913507	0.481377475595969	28.8475039888764	99.1902012958545	208.510141395068	0.400233696133306	NA	1.36605062926286	11.89	15.9969350608569	-0.411150064461041	0.132143133574917	1.43799580367439	12.5265147144034
calcipotriene	1.16101439768891	3.99674251427801	23.797198225227	0.0400972611488364	0.13803311023418	NA	NA	NA	0.421263071308667	0.446394207891375	0.516891513856039	28.9549551371939	127.380439234543	266.760952714398	0.366402221462738	NA	1.38454879305608	11.9	15.9969350568457	-0.392425609942782	0.082491008458629	5.24852074806233	12.5736831469897
calcitonin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
calcitriol	1.878885440143	2.66492327063142	21.9535908444155	0.0709082955944252	0.100573011516878	NA	NA	NA	0.447611588638367	0.390733592732801	0.49764831009595	26.4973995551899	104.76000284392	241.180909497946	0.371389019666523	NA	1.33599349146712	11.79	15.9969351021336	-0.392512351445185	0.155224543380844	5.24834004982779	12.5301907143013
calcium_acetate	0.219828002347479	0.564844415495619	1.17876805077912	0.111960614981994	0.287680948071718	NA	NA	NA	0.270019128670157	0.506572301839574	0.73060853772207	1.96344046862222	1.04911539597658	3.15892186616949	0.200268827709716	NA	1.5071999682318	NA	NA	NA	NA	NA	NA
calcium_alginate	1.85811526923914	2.98081868273823	13.3644241550232	0.1020754114882	0.163751032376377	NA	NA	NA	0.361590373342817	0.353728785820678	0.547837000672593	18.2033581070005	70.2082705015972	162.433227612161	0.300630167101567	NA	1.26315615983609	NA	NA	NA	NA	NA	NA
calcium_ascorbate	0.62651037383356	1.45861151892628	4.41153451374903	0.0964358178471423	0.224517263598076	NA	NA	NA	0.36645798156828	0.418919696836293	0.491103301102132	6.49665640650888	10.1124224432842	20.6404945862274	0.259285188916086	NA	1.2764809795067	NA	NA	NA	NA	NA	NA
calcium_aspartate	0.685242144666921	1.28069216689969	2.00454488310006	0.172584242624258	0.322553551878568	NA	NA	NA	0.449725269774804	0.336279722322027	0.421186929247945	3.97047919466667	4.81838781186615	10.5480240185553	0.128646654122881	NA	1.20719192134478	NA	NA	NA	NA	NA	NA
calcium_bicarbonate	0.0388531244161859	0.477537393711889	1.08617860121077	0.0242442737397905	0.297982400852016	NA	NA	NA	0.416154514585365	0.366183853606271	0.569257771494416	1.60256911933884	0.579446150430126	2.20216803177524	0.258329994056145	NA	1.35159613968605	NA	NA	NA	NA	NA	NA
calcium_carbimide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
calcium_carbonate	1.55586654670969e-12	0.508302469673686	0.578018219924758	1.43223503115143e-12	0.467911984499578	NA	NA	NA	0.364331371260501	0.409318642036853	0.400000000176946	1.0863206896	0.293808088705832	1.38012877830629	0.149066011624243	NA	1.1736500134743	NA	NA	NA	NA	NA	NA
calcium_carbonate,_precipitated	1.55586654670969e-12	0.508302469673686	0.578018219924758	1.43223503115143e-12	0.467911984499578	NA	NA	NA	0.364331371260501	0.409318642036853	0.400000000176946	1.0863206896	0.293808088705832	1.38012877830629	0.149066011624243	NA	1.1736500134743	NA	NA	NA	NA	NA	NA
calcium_chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
calcium_citrate	1.14013285834381	1.47851736122012	2.25376585088972	0.233997434097959	0.303446450352599	NA	NA	NA	0.461907542393064	0.371030999399957	0.399758170924263	4.87241607045365	7.58753066543689	16.2591338607858	0.0969170866620817	NA	1.23269671271728	NA	NA	NA	NA	NA	NA
calcium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
calcium_glubionate	1.88086689854618	2.47857672277814	6.37227812578022	0.175262361703856	0.230957974981682	NA	NA	NA	0.420530252917743	0.345376754844287	0.54527340344023	10.7317217471045	32.4414601421175	72.8799326803236	0.195334747485847	NA	1.31118041120226	NA	NA	NA	NA	NA	NA
calcium_gluconate	1.02618145196598	1.43416380989071	4.54271337241237	0.146533322874725	0.204791061276099	NA	NA	NA	0.421994817635426	0.482897705185673	0.505452624810992	7.00305863426905	12.6483556225785	26.3369814059933	0.236506711886882	NA	1.41034514763209	NA	NA	NA	NA	NA	NA
calcium_glycerophosphate	0.571059851521	0.900680695444626	4.9037861468924	0.0895706157220141	0.141271574678263	NA	NA	NA	0.390733114557376	0.37282424929326	0.495252504261313	6.37552669385802	7.73144349023832	16.6291962232945	0.326868357199792	NA	1.25880986811195	NA	NA	NA	NA	NA	NA
calcium_lactate	0.550335924930931	1.01923683931194	1.54461705658889	0.176718811823726	0.327287961862168	NA	NA	NA	0.374582264600315	0.413772370593406	0.579367224407372	3.11418982083176	2.98531151189332	6.96591202331313	0.12199491973558	NA	1.36772185960109	NA	NA	NA	NA	NA	NA
calcium_phosphate	0.207913430362526	1.61889140063762	6.33673967787528	0.0254685241363579	0.198307414001058	NA	NA	NA	0.166069758398633	0.304762740675386	0.379763285116071	8.16354450887543	11.9125759208239	22.208998977146	0.332168046396938	NA	0.85059578419009	NA	NA	NA	NA	NA	NA
calcium_phosphate_dibasic	0.50009710597314	0.544703065578962	1.05221800314178	0.238480100939585	0.259751237329394	NA	NA	NA	0.493250582642882	0.285714286815651	0.489373441987988	2.09701817469388	1.37176197690347	3.7554089935179	0.126326496298266	NA	1.26833831144652	NA	NA	NA	NA	NA	NA
calcium_pyruvate	0.488615829775404	2.00244451552869	8.82233260981588	0.0431891503913755	0.176997698521774	NA	NA	NA	0.328589019383036	0.46081063038336	0.566117675943373	11.31339295512	22.9553890059297	42.9007823482201	0.334859863315138	NA	1.35551732570977	NA	NA	NA	NA	NA	NA
camphor_--	1.77556882183453	1.91864435316285	2.17849547032498	0.302342399234938	0.326705183082948	NA	NA	NA	0.525913126484309	0.480945450668408	0.558799965759982	5.87270864532236	11.4545117618115	24.7486684525063	0.0282143132615852	NA	1.5656585429127	11.9	15.9949171416123	-0.298561394014214	0.193803374058557	5.04624675309086	10.5597662834777
camphor	1.80109474419306	1.91404375751911	2.19030413746478	0.304988949049225	0.324115206000184	NA	NA	NA	0.517432896910021	0.477834787246688	0.551067349378595	5.90544263917695	11.5846573833781	25.0408978906826	0.0281718837129432	NA	1.5463350335353	11.89	15.9949171429393	-0.29856031950181	0.139391303086588	5.04624675164327	10.55976768363
canagliflozin	2.04431580353229	4.12126078671751	19.7397482292194	0.0789148878764833	0.159089330685411	NA	NA	NA	0.429104642272013	0.399821074854122	0.511372025693005	25.9053248194692	130.132088136265	322.347921657519	0.321496836078579	NA	1.34029774281914	11.997335866692	31.9730775141338	-0.411352691793683	0.157856398470422	1.43799014732922	11.8272885303891
candesartan	1.91688595698588	6.38812032335793	13.5157275958399	0.0878469976244965	0.292754604845361	NA	NA	NA	0.380143881815497	0.457142151890534	0.590086853195535	21.8207338761837	124.493500706247	311.818348564148	0.214548798147607	NA	1.42737288690157	11.9961329351526	15.9987207404155	-0.346668218949977	0.311362310936281	4.51612148334974	10.9665665282177
cannabinol	0.874453327576858	3.74881560957331	19.0226526755112	0.0369811480347894	0.15853962772024	NA	NA	NA	0.383620694767852	0.422425803596397	0.525495319772784	23.6459216126614	91.2250035011511	177.230305706622	0.353359418183728	NA	1.33154181813703	11.89	15.9959252119336	-0.359759316348149	0.0958586480677456	5.18699315674809	11.2138511618365
canrenoate	1.60613028783073	2.52920952906648	12.4572076765626	0.09679829384028	0.152430452892385	NA	NA	NA	0.41864109994556	0.448822767557769	0.496509753748769	16.5925474934598	55.5770269411507	122.77374210671	0.313078439950501	NA	1.3639736212521	11.9883961182582	16.0062870569997	-0.389080973481229	0.332367269385639	3.95073546069308	12.5983745582062
canrenoic_acid	1.60613028783073	2.52920952906648	12.4572076765626	0.09679829384028	0.152430452892385	NA	NA	NA	0.41864109994556	0.448822767557769	0.496509753748769	16.5925474934598	55.5770269411507	122.77374210671	0.313078439950501	NA	1.3639736212521	11.9883961182582	16.0062870569997	-0.389080973481229	0.332367269385639	3.95073546069308	12.5983745582062
canrenone	1.5261076778078	2.37707124610355	11.367332359257	0.0999382174904594	0.155664155706668	NA	NA	NA	0.429364645789795	0.455810012687792	0.503677144306735	15.2705112831684	47.9963987651222	104.503802881346	0.308298220102155	NA	1.38885180278432	11.9	15.996931258415	-0.3086883095233	0.261876588578616	4.37956639527658	12.6015799022277
capecitabine	0.949240192608985	1.96004562170356	31.0200346094901	0.02797698806673	0.0577684904154025	NA	NA	NA	0.409556140251348	0.36925076407167	0.639554638980493	33.9293204238026	92.1067007323419	183.750473218159	0.435690891138401	NA	1.41836154330351	11.9	18.9984079872054	-0.387592154648943	0.34313306532835	4.4798390875265	9.62119333478948
capreomycin	3.02772320864324	5.56191351284637	24.5917637977943	0.0912476014049988	0.167621421211982	NA	NA	NA	0.405144223305004	0.369015331294671	0.427633812069554	33.1814005192839	228.074251991044	675.379347235467	0.305848233037264	NA	1.20179336666923	11.9	16.0093218310262	-0.394236690448344	0.278537306726506	4.19165098684805	11.3089253834654
capsaicin	1.17129349513263	3.66501410951154	22.4906665899331	0.0428621729867576	0.134117084585194	NA	NA	NA	0.400276316192064	0.430658354558687	0.585960039025566	27.3269741945772	113.06458904845	236.939658399126	0.367265556821036	NA	1.41689470977632	11.85	15.9969297650302	-0.358128155838568	0.200107713849463	4.7665029066578	9.04983325077996
captan	0.650291574262924	1.88883067818967	6.82335273287727	0.0694572295554189	0.201744803713686	NA	NA	NA	0.430404351079178	0.49079288769756	0.419499096698595	9.36247498532986	18.5536174356179	36.2971529565875	0.296598475048171	NA	1.34069633547533	11.9985369387208	34.9710591542544	-0.279618644601514	0.35668267047789	5.94171874999999	13.2399338322562
captopril	1.02172656471684	2.29727794983816	5.52279846197294	0.115556359650762	0.259820079223284	NA	NA	NA	0.513072392179658	0.476234842611545	0.583221364081207	8.84180297652794	20.6773829361535	42.4822427259231	0.218467670844466	NA	1.57252859887241	11.9	31.9720716949928	-0.330363121932242	0.276762773133136	4.3273451213813	9.70877121208162
carazolol	0.474711567507383	3.69053778914675	16.7694729843324	0.0226757995532609	0.176287878531893	NA	NA	NA	0.203509473511405	0.4009250522244	0.590894904516598	20.9347223409866	71.6009775382506	121.91482679389	0.350777241436135	NA	1.1953294302524	11.89	15.9959257224386	-0.388898796982443	0.0927655810242264	5.16162866819754	10.6392453928497
