target_uniprot_id	compound_bindingdb_id	pEC50
P21453	50063874	1
P21453	50063875	1
P21453	50063877	1
P21453	50063878	1
P21453	50063879	1
P21453	50063880	1
P21453	50063887	1
P21453	50063888	1
P21453	50063889	1
P21453	50063890	1
P21453	50063891	1
P21453	50063892	1
P21453	50063893	1
P21453	50063894	1
P21453	50063895	1
P21453	50063896	1
P21453	50063897	1
P21453	50063898	1
P21453	50063899	1
P21453	50063900	1
P21453	50069633	0
P21453	50069634	0
P21453	50069635	0
P21453	50069636	1
P21453	50069637	1
P21453	50069638	1
P21453	50069640	0
P21453	50069641	1
P21453	50069660	0
P21453	50069661	0
P21453	50069663	1
P21453	50069669	1
P21453	50069670	0
P21453	50069671	0
P21453	50069672	0
P21453	50069674	0
P21453	50069675	1
P21453	50069676	0
P21453	50069678	0
P21453	50069679	0
P21453	50069680	0
P21453	50069681	1
P21453	50069682	0
P21453	23164	1
P21453	50186377	1
P21453	50186378	1
P21453	50186383	1
P21453	50186385	1
P21453	50186386	1
P21453	50186389	1
P21453	50186381	1
P21453	50186388	1
P21453	50186387	1
P21453	50186392	1
P21453	50186393	1
P21453	50186394	1
P21453	50186398	1
P21453	50186382	1
P21453	50186400	1
P21453	50186401	1
P21453	50186403	1
P21453	50186406	1
P21453	50186407	0
P21453	50186408	1
P21453	50186404	1
P21453	50186396	1
P21453	50186402	1
P21453	50186397	1
P21453	50186409	1
P21453	50186410	1
P21453	50186390	0
P21453	50186411	1
P21453	50186395	1
P21453	50186414	1
P21453	50186413	1
P21453	50186415	1
P21453	50186405	1
P21453	50186416	1
P21453	50186412	1
P21453	50186918	1
P21453	50186921	1
P21453	50186922	1
P21453	50186925	1
P21453	50186926	1
P21453	50186927	1
P21453	50186930	1
P21453	50186931	1
P21453	50186924	1
P21453	50186917	1
P21453	50186936	1
P21453	50186934	1
P21453	50186935	0
P21453	50186929	1
P21453	50186915	1
P21453	50186916	1
P21453	50186923	1
P21453	50186933	1
P21453	50186928	1
P21453	50186932	1
P21453	50186919	1
P21453	50198832	0
P21453	50198830	1
P21453	50198835	1
P21453	50198837	1
P21453	50198839	1
P21453	50198834	1
P21453	50198838	1
P21453	50198831	1
P21453	50198833	1
P21453	50113978	1
P21453	50113981	0
P21453	50113982	1
P21453	50113983	1
P21453	50113984	1
P21453	50113985	0
P21453	50113986	0
P21453	50113987	0
P21453	50113988	1
P21453	50113989	0
P21453	50113990	1
P21453	50113991	1
P21453	50113992	1
P21453	50113993	1
P21453	50113994	1
P21453	50113980	1
P21453	50113979	1
P21453	50113996	0
P21453	50113995	1
P21453	50113997	0
P21453	50113998	0
P21453	50114001	1
P21453	50114002	1
P21453	50114012	1
P21453	50114017	1
P21453	50114018	1
P21453	50114051	1
P21453	50114052	1
P21453	50114053	1
P21453	50114054	0
P21453	50114055	0
P21453	50114056	0
P21453	50114057	0
P21453	50114058	1
P21453	50114059	1
P21453	50114060	0
P21453	50114061	0
P21453	50114062	1
P21453	50114063	1
P21453	50114064	1
P21453	50114065	1
P21453	50114066	1
P21453	50114067	1
P21453	50114068	0
P21453	50114069	0
P21453	50114070	1
P21453	50127666	1
P21453	50277148	1
P21453	50277149	1
P21453	50277185	1
P21453	50277186	1
P21453	50277187	1
P21453	50136341	1
P21453	50136344	1
P21453	50136345	1
P21453	50136346	1
P21453	50136352	1
P21453	50136353	1
P21453	50136388	1
P21453	50136390	1
P21453	50136391	1
P21453	50136392	1
P21453	50136393	1
P21453	50136452	1
P21453	50136453	1
P21453	50136454	1
P21453	50136455	1
P21453	50136456	1
P21453	50136475	1
P21453	50136510	1
P21453	50136511	1
P21453	50136512	1
P21453	50136513	1
P21453	50136536	1
P21453	50136537	1
P21453	50136538	1
P21453	50136539	1
P21453	50136540	1
P21453	50136541	1
P21453	50136542	1
P21453	50136543	1
P21453	50136544	1
P21453	50136545	1
P21453	50136546	1
P21453	50136547	1
P21453	50136548	1
P21453	50136549	1
P21453	50136550	1
P21453	50136551	1
P21453	50136552	1
P21453	50136553	1
P21453	50136554	1
P21453	50158336	1
P21453	50136558	1
P21453	50136559	1
P21453	50136560	1
P21453	50136557	1
P21453	50136555	1
P21453	50136556	1
P21453	50136561	1
P21453	50136562	1
P21453	50136563	1
P21453	50136564	1
P21453	50136565	1
P21453	50136566	1
P21453	50249263	1
P21453	50249264	1
P21453	50249265	1
P21453	50249266	1
P21453	50249293	1
P21453	50249294	1
P21453	50249238	1
P21453	50249240	1
P21453	50249113	1
P21453	50249114	1
P21453	50249153	1
P21453	50249154	1
P21453	50149555	0
P21453	50149556	1
P21453	50149557	1
P21453	50149558	1
P21453	50149559	1
P21453	50149560	1
P21453	50149561	1
P21453	50149562	1
P21453	50149563	1
P21453	50149564	1
P21453	50149566	1
P21453	50149567	1
P21453	50149568	1
P21453	50149569	1
P21453	50149570	1
P21453	50149571	1
P21453	50419202	1
P21453	50149576	0
P21453	50149577	0
P21453	50149578	0
P21453	50149579	0
P21453	50149580	0
P21453	50149581	1
P21453	50149582	1
P21453	50149572	1
P21453	50149573	1
P21453	50149583	1
P21453	50149584	0
P21453	50149585	1
P21453	50149586	1
P21453	50149587	1
P21453	50149588	1
P21453	50149589	0
P21453	50149590	0
P21453	50149591	0
P21453	50152995	1
P21453	50152998	1
P21453	50152999	0
P21453	50153000	0
P21453	50156672	1
P21453	50156671	1
P21453	50156674	1
P21453	50156675	1
P21453	50156676	1
P21453	50156677	1
P21453	50164487	1
P21453	50164488	1
P21453	50164489	1
P21453	50164490	1
P21453	50164491	1
P21453	50164492	1
P21453	50164493	1
P21453	50164494	1
P21453	50164495	1
P21453	50164496	1
P21453	50164497	1
P21453	50164498	1
P21453	50164499	1
P21453	50164500	1
P21453	50164501	1
P21453	50164502	1
P21453	50164503	1
P21453	50164807	1
P21453	50164808	1
P21453	50164809	1
P21453	50164810	1
P21453	50164811	1
P21453	50164812	1
P21453	50164813	1
P21453	50164814	1
P21453	50164815	1
P21453	50164816	1
P21453	50164817	1
P21453	50164818	1
P21453	50164819	1
P21453	50164820	1
P21453	50164821	1
P21453	50164822	1
P21453	50164823	1
P21453	50164824	1
P21453	50164825	1
P21453	50164826	1
P21453	50164831	1
P21453	50164830	1
P21453	50164829	1
P21453	50164828	1
P21453	50164827	1
P21453	50165359	1
P21453	50165360	1
P21453	50165361	1
P21453	50165362	1
P21453	50165363	1
P21453	50165364	1
P21453	50165365	1
P21453	50165370	1
P21453	50165371	1
P21453	50165372	1
P21453	50165373	1
P21453	50165374	1
P21453	50165375	1
P21453	50165376	1
P21453	50165377	1
P21453	50165378	1
P21453	50165379	1
P21453	50165380	1
P21453	50165381	1
P21453	50165382	1
P21453	50165383	0
P21453	50165384	1
P21453	50165385	1
P21453	50165386	1
P21453	50165387	1
P21453	50165388	1
P21453	50165389	1
P21453	50165390	1
P21453	50165391	1
P21453	50165392	1
P21453	50165393	0
P21453	50165394	1
P21453	50165395	1
P21453	50165396	1
P21453	50165397	1
P21453	50165398	1
P21453	50165399	1
P21453	50165400	1
P21453	50165401	1
P21453	50165402	1
P21453	50165403	1
P21453	50165404	1
P21453	50165405	1
P21453	50165406	1
P21453	50165407	1
P21453	50165408	1
P21453	50165409	1
P21453	50165410	1
P21453	50165411	1
P21453	50165412	1
P21453	50165413	1
P21453	50165414	1
P21453	50165415	1
P21453	50165416	1
P21453	50165433	1
P21453	50165435	1
P21453	50165455	1
P21453	50165456	1
P21453	50165459	1
P21453	50165460	1
P21453	50165462	1
P21453	50165463	1
P21453	50165464	1
P21453	50169441	1
P21453	50305374	1
P21453	50305375	1
P21453	50305376	1
P21453	50305377	1
P21453	50305378	1
P21453	50305379	1
P21453	50305380	1
P21453	50305381	1
P21453	50305382	1
P21453	50305385	1
P21453	50305387	1
P21453	50313312	1
P21453	50313348	0
P21453	50313349	0
P21453	50313499	1
P21453	50313500	1
P21453	50313501	1
P21453	50313502	1
P21453	50313495	1
P21453	50313496	1
P21453	50313497	0
P21453	50313498	1
P21453	50314401	1
P21453	50314402	1
P21453	50314403	1
P21453	50314404	1
P21453	50314405	1
P21453	50315550	1
P21453	50315559	1
P21453	50315561	1
P21453	50315562	1
P21453	50315803	1
P21453	50315804	1
P21453	50315805	1
P21453	50315806	1
P21453	50315807	1
P21453	50315808	1
P21453	50315809	1
P21453	50315810	1
P21453	50315811	1
P21453	50315812	1
P21453	50315813	1
P21453	50315814	1
P21453	50315815	1
P21453	50315816	1
P21453	50315817	1
P21453	50315818	1
P21453	50315819	1
P21453	50315820	1
P21453	50315821	1
P21453	50316770	1
P21453	50316771	1
P21453	50316772	1
P21453	50316773	0
P21453	50316774	0
P21453	50316707	1
P21453	50316708	1
P21453	50316709	1
P21453	50316710	1
P21453	50316711	1
P21453	50316712	1
P21453	50316715	0
P21453	50316717	1
P21453	50316718	0
P21453	50316719	1
P21453	50316720	0
P21453	50316721	1
P21453	50316722	1
P21453	50316723	1
P21453	50316724	1
P21453	50316725	1
P21453	50316726	1
P21453	50316727	1
P21453	50316728	0
P21453	50316729	0
P21453	50316730	0
P21453	50316731	1
P21453	50316732	1
P21453	50316733	0
P21453	50316734	1
P21453	50316735	1
P21453	50316736	1
P21453	50316737	1
P21453	50316738	1
P21453	50316739	1
P21453	50316740	1
P21453	50316741	1
P21453	50316742	1
P21453	50316743	1
P21453	50316744	1
P21453	50316745	1
P21453	50316746	1
P21453	50316747	1
P21453	50316748	1
P21453	50316750	1
P21453	50316751	1
P21453	50316752	1
P21453	50316753	1
P21453	50316754	1
P21453	50316755	1
P21453	50316756	1
P21453	50316757	1
P21453	50316758	1
P21453	50316759	1
P21453	50316760	1
P21453	50316761	1
P21453	50316762	1
P21453	50316763	1
P21453	50316764	0
P21453	50316766	1
P21453	50316767	1
P21453	50335446	0
P21453	50335447	1
P21453	50335448	0
P21453	50335449	1
P21453	50335450	1
P21453	50335451	1
P21453	50335453	1
P21453	50335454	0
P21453	50335455	0
P21453	50335456	0
P21453	50335457	0
P21453	50335458	1
P21453	50335459	1
P21453	50335460	1
P21453	50335461	1
P21453	50335462	1
P21453	50335463	1
P21453	50335452	0
P21453	50335466	1
P21453	50335464	1
P21453	50335465	1
P21453	50335506	0
P21453	50335503	0
P21453	50335504	1
P21453	50335508	1
P21453	50335517	1
P21453	50335505	1
P21453	50335509	1
P21453	50335511	1
P21453	50335512	1
P21453	50335507	1
P21453	50335513	1
P21453	50335515	1
P21453	50335516	1
P21453	50335510	1
P21453	50335518	1
P21453	50335514	1
P21453	50336940	0
P21453	50336952	0
P21453	50336947	0
P21453	50336943	0
P21453	50336957	1
P21453	50336938	1
P21453	50336939	1
P21453	50336956	1
P21453	50336950	1
P21453	50336942	1
P21453	50336945	1
P21453	50336944	1
P21453	50336951	1
P21453	50336946	1
P21453	50336949	1
P21453	50336953	1
P21453	50336948	1
P21453	50336954	1
P21453	50336955	1
P21453	50337593	0
P21453	50337594	0
P21453	50337595	1
P21453	50337596	0
P21453	50337597	1
P21453	50337598	1
P21453	50337599	1
P21453	50337589	0
P21453	50337590	0
P21453	50337591	0
P21453	50337592	1
P21453	50347145	1
P21453	50347146	1
P21453	50347147	1
P21453	50347148	0
P21453	50347150	1
P21453	50347151	1
P21453	50347152	1
P21453	50347153	1
P21453	50347154	1
P21453	50347155	1
P21453	50347156	0
P21453	50347157	1
P21453	50347149	1
P21453	50356269	1
P21453	50356271	0
P21453	50356272	0
P21453	50356250	0
P21453	50356251	0
P21453	50356252	1
P21453	50356256	0
P21453	50356257	1
P21453	50356258	1
P21453	50356259	1
P21453	50356260	1
P21453	50356264	0
P21453	50357762	1
P21453	50357763	1
P21453	50357764	1
P21453	50357765	1
P21453	50357766	1
P21453	50357767	1
P21453	50357768	1
P21453	50357770	1
P21453	50357771	1
P21453	50357772	1
P21453	50357773	1
P21453	50357774	1
P21453	50357775	1
P21453	50357776	1
P21453	50357777	1
P21453	50357778	1
P21453	50357779	1
P21453	50357780	1
P21453	50357781	1
P21453	50357782	1
P21453	50357783	1
P21453	50357784	1
P21453	50357785	1
P21453	50357786	1
P21453	50357787	1
P21453	50357788	1
P21453	50357789	1
P21453	50357790	1
P21453	50357791	1
P21453	50357792	1
P21453	50357793	1
P21453	50357794	1
P21453	50357795	1
P21453	50357796	1
P21453	50357797	1
P21453	50357798	1
P21453	50357799	1
P21453	50357800	1
P21453	50357801	1
P21453	50357802	1
P21453	50360518	0
P21453	50360519	0
P21453	50360520	0
P21453	50360521	0
P21453	50361036	1
P21453	50361037	1
P21453	50361038	1
P21453	50361039	1
P21453	50361040	1
P21453	50361041	1
P21453	50361042	1
P21453	50361043	1
P21453	50361044	1
P21453	50361045	1
P21453	50361046	1
P21453	50361047	1
P21453	50361048	1
P21453	50361876	1
P21453	50361877	0
P21453	50361878	0
P21453	50361880	1
P21453	50361881	1
P21453	50361882	0
P21453	50361883	0
P21453	50361884	0
P21453	50361886	0
P21453	50361887	1
P21453	50361888	1
P21453	50361889	1
P21453	50361890	1
P21453	50361879	1
P21453	50158345	1
P21453	50361891	1
P21453	50361892	1
P21453	50361893	0
P21453	50361894	1
P21453	50361895	1
P21453	50361896	1
P21453	50361897	1
P21453	50361898	1
P21453	50361899	0
P21453	50361900	0
P21453	50361901	1
P21453	50361902	1
P21453	50361903	1
P21453	50361904	1
P21453	50361905	1
P21453	50361906	1
P21453	50363937	1
P21453	50364410	1
P21453	50364411	0
P21453	50364412	0
P21453	50364413	1
P21453	50364414	0
P21453	50364415	1
P21453	50364416	1
P21453	50364417	1
P21453	50364418	1
P21453	50364419	1
P21453	50364420	1
P21453	50364421	1
P21453	50364422	1
P21453	50364423	1
P21453	50364424	1
P21453	50364425	1
P21453	50364426	1
P21453	50364427	1
P21453	50364428	1
P21453	50364429	1
P21453	50364430	1
P21453	50364431	1
P21453	50364432	1
P21453	50364433	1
P21453	50364434	1
P21453	50364594	0
P21453	50364595	1
P21453	50364597	1
P21453	50364598	1
P21453	50364599	1
P21453	50364600	1
P21453	50364601	1
P21453	50364602	1
P21453	50364603	1
P21453	50364604	1
P21453	50364605	1
P21453	50364606	1
P21453	50364607	1
P21453	50364608	1
P21453	50364609	1
P21453	50364610	1
P21453	50364611	1
P21453	50364612	1
P21453	50364613	1
P21453	50364614	1
P21453	50364615	1
P21453	50364616	1
P21453	50364617	1
P21453	50364618	1
P21453	50364619	1
P21453	50364620	1
P21453	50364621	1
P21453	50364622	1
P21453	50364623	1
P21453	50364624	1
P21453	50133419	1
P21453	50133418	1
P21453	50133427	1
P21453	50133425	1
P21453	50133424	1
P21453	50133420	1
P21453	50133428	0
P21453	50133417	1
P21453	50133426	1
P21453	50133422	1
P21453	50133423	1
P21453	50152538	1
P21453	50152537	1
P21453	50152539	1
P21453	50152541	0
P21453	50152536	1
P21453	50152540	0
P21453	50152542	0
P21453	50169453	1
P21453	50169454	1
P21453	50169456	0
P21453	50169455	1
P21453	50169460	1
P21453	50169452	0
P21453	50169461	1
P21453	50169459	1
P21453	50169458	1
P21453	50379835	0
P21453	50379836	1
P21453	50380340	1
P21453	50380341	1
P21453	50380342	1
P21453	50380343	1
P21453	50380344	1
P21453	50380345	1
P21453	50380346	1
P21453	50380347	1
P21453	50380348	1
P21453	50381890	1
P21453	50381906	1
P21453	50381907	1
P21453	50381908	1
P21453	50381891	1
P21453	50381909	1
P21453	50381910	1
P21453	50381911	1
P21453	50381912	1
P21453	50381913	1
P21453	50381899	1
P21453	50381900	1
P21453	50381901	1
P21453	50381902	1
P21453	50381903	1
P21453	50381904	1
P21453	50381905	1
P21453	50381893	1
P21453	50381894	1
P21453	50381895	1
P21453	50381896	1
P21453	50381892	1
P21453	50381897	1
P21453	50381898	1
P21453	50384691	1
P21453	50384692	1
P21453	50384693	1
P21453	50384694	1
P21453	50384695	1
P21453	50384696	1
P21453	50384697	1
P21453	50384698	1
P21453	50384699	1
P21453	50384700	1
P21453	50384701	0
P21453	50384702	1
P21453	50384703	1
P21453	50384705	0
P21453	50384704	1
P21453	50386853	1
P21453	50386854	1
P21453	50386855	1
P21453	50386856	1
P21453	50386857	1
P21453	50386858	1
P21453	50386859	1
P21453	50386860	1
P21453	50386861	1
P21453	50386862	1
P21453	50386863	1
P21453	50386864	1
P21453	50402725	1
P21453	50402726	1
P21453	50402727	1
P21453	50402728	1
P21453	50402729	1
P21453	50402730	1
P21453	50402731	1
P21453	50402732	1
P21453	50402733	1
P21453	50402734	1
P21453	50402735	1
P21453	50402736	1
P21453	50402737	1
P21453	50402738	1
P21453	50402739	1
P21453	50402740	0
P21453	50402741	0
P21453	50402744	0
P21453	50402745	0
P21453	50402746	0
P21453	50402747	1
P21453	50402743	1
P21453	50419201	1
P21453	50354138	1
P21453	50419203	1
P21453	50419204	1
P21453	50419205	1
P21453	50419206	1
P21453	50419207	1
P21453	50419935	1
P21453	50419936	1
P21453	50419938	0
P21453	50419939	1
P21453	50419940	1
P21453	50419941	1
P21453	50419942	1
P21453	50419943	0
P21453	50419944	0
P21453	50419945	0
P21453	50419946	1
P21453	50419947	0
P21453	50419948	0
P21453	50419951	0
P21453	50419955	1
P21453	50419956	1
P21453	50419957	1
P21453	50419958	1
P21453	50419959	1
P21453	50419960	1
P21453	50419961	0
P21453	50419962	1
P21453	50419937	1
P21453	50419963	1
P21453	50419964	1
P21453	50419965	1
P21453	50419966	1
P21453	50419967	1
P21453	50419968	1
P21453	50419969	0
P21453	50419970	1
P21453	50419971	1
P21453	50419972	1
P21453	50419973	1
P21453	50419974	1
P21453	50419975	1
P21453	50419976	1
P21453	50419978	1
P21453	50419979	1
P21453	50419980	1
P21453	50419981	1
P21453	50419982	1
P21453	50419983	1
P21453	50419984	1
P21453	50419985	1
P21453	50419986	1
P21453	50419987	0
P21453	50419989	0
P21453	50419992	1
P21453	50419993	1
P21453	50419994	1
P21453	50419995	1
P21453	50419996	1
P21453	50419997	1
P21453	50419998	1
P21453	50419999	1
P21453	50420000	1
P21453	50420001	1
P21453	50420002	1
P21453	50420003	1
P21453	50419977	1
P21453	50420008	1
P21453	50420009	1
P21453	50420014	0
P21453	50420015	1
P21453	50420016	0
P21453	50420017	1
P21453	50420010	1
P21453	50420011	1
P21453	50420040	1
P21453	50420018	1
P21453	50420019	1
P21453	50420020	1
P21453	50420021	1
P21453	50420022	1
P21453	50420023	1
P21453	50420024	1
P21453	50420025	1
P21453	50420026	1
P21453	50420027	1
P21453	50420028	1
P21453	50420029	1
P21453	50420030	1
P21453	50420031	1
P21453	50420032	1
P21453	50420033	1
P21453	50420034	1
P21453	50420035	1
P21453	50420036	1
P21453	50420037	1
P21453	50420038	1
P21453	50420108	1
P21453	50420109	1
P21453	50420110	1
P21453	50420111	1
P21453	50420112	1
P21453	50420113	1
P21453	50420114	1
P21453	50420115	1
P21453	50420116	1
P21453	50420117	1
P21453	50420118	1
P21453	50420119	1
P21453	50420120	1
P21453	50388472	1
P21453	50388469	1
P21453	50388465	1
P21453	50420126	1
P21453	50388473	1
P21453	50388466	1
P21453	50388467	1
P21453	50420127	1
P21453	50420128	1
P21453	50420129	0
P21453	50388468	1
P21453	50420132	1
P21453	50420133	1
P21453	50420134	1
P21453	50420135	1
P21453	50388471	1
P21453	50420121	0
P21453	50420136	1
P21453	50420137	1
P21453	50420138	1
P21453	50420139	1
P21453	50420141	1
P21453	50420142	1
P21453	50420143	1
P21453	50420144	1
P21453	50420145	1
P21453	50420146	1
P21453	50388470	1
P21453	50420147	1
P21453	50388464	1
P21453	50424947	0
P21453	50424950	1
P21453	50424952	1
P21453	50424951	1
P21453	50424953	1
P21453	50428142	1
P21453	50428143	1
P21453	50428144	1
P21453	50428145	1
P21453	50428146	1
P21453	50428147	1
P21453	50428148	1
P21453	50428149	1
P21453	50428150	1
P21453	50428151	1
P21453	50428152	1
P21453	50428153	1
P21453	50428154	1
P21453	50428155	1
P21453	50428156	1
P21453	50428157	1
P21453	50428158	1
P21453	50428159	1
P21453	50428160	1
P21453	50428161	1
P21453	50428162	0
P21453	50428163	0
P21453	50428164	0
P21453	50428165	0
P21453	50428166	1
P21453	50428167	1
P21453	50428168	1
P21453	50428169	0
P21453	50428170	1
P21453	50428171	1
P21453	50428172	1
Q99500	22222	1
Q99500	22223	1
Q99500	22224	1
Q99500	22225	1
Q99500	22226	0
Q99500	22227	1
Q99500	37309	0
Q99500	36883	0
Q99500	37310	0
Q99500	37311	0
Q99500	37313	0
Q99500	30729	0
Q99500	37314	0
Q99500	37315	0
Q99500	30746	0
Q99500	30755	0
Q99500	1883	0
Q99500	30765	0
Q99500	30768	0
Q99500	30771	0
Q99500	30778	0
Q99500	37316	0
Q99500	37317	0
Q99500	37318	0
Q99500	30781	0
Q99500	37319	0
Q99500	37320	0
Q99500	37321	0
Q99500	30784	0
Q99500	37322	0
Q99500	36953	0
Q99500	30786	0
Q99500	37323	0
Q99500	37324	0
Q99500	37325	0
Q99500	37327	0
Q99500	37328	0
Q99500	37329	0
Q99500	37330	0
Q99500	37331	0
Q99500	37335	0
Q99500	37093	0
Q99500	37337	0
Q99500	30891	0
Q99500	37115	0
Q99500	37338	0
Q99500	30911	0
Q99500	34490	0
Q99500	37339	0
Q99500	37147	0
Q99500	37340	0
Q99500	37199	0
Q99500	37342	0
Q99500	37225	0
Q99500	37343	0
Q99500	37345	0
Q99500	30985	0
Q99500	37346	0
Q99500	30992	0
Q99500	37347	0
Q99500	37348	0
Q99500	183650	0
Q99500	50313324	0
Q99500	50313323	0
Q99500	50313338	0
Q99500	50313352	0
Q99500	183661	0
Q99500	50313311	1
Q99500	183664	0
Q99500	50313353	0
Q99500	50313339	0
Q99500	50313355	1
Q99500	50313357	1
Q99500	50313359	0
Q99500	183676	1
Q99500	183682	0
Q99500	50313345	0
Q99500	183684	0
Q99500	50313363	0
Q99500	183686	1
Q99500	50313358	0
Q99500	50313343	0
Q99500	183706	0
Q99500	183729	1
Q99500	190503	1
Q99500	190518	1
Q99500	190519	1
Q99500	190520	1
Q99500	192126	1
Q99500	192139	0
Q99500	192140	0
Q99500	192132	0
Q99500	192143	0
Q99500	192144	0
Q99500	192130	0
Q99500	192145	1
Q99500	192134	1
Q99500	192135	1
Q99500	192146	0
Q99500	197650	0
Q99500	197651	0
Q99500	197652	0
Q99500	197653	0
Q99500	197657	0
Q99500	197660	0
Q99500	197667	0
Q99500	197668	0
Q99500	197671	0
Q99500	197672	0
Q99500	317450	0
Q99500	317451	1
Q99500	317452	1
Q99500	317453	1
Q99500	317454	1
Q99500	195889	0
Q99500	195890	0
Q99500	195895	1
Q99500	195897	0
Q99500	195899	1
Q99500	196180	0
Q99500	196198	0
Q99500	196211	0
Q99500	196261	0
Q99500	255789	1
Q99500	50080558	0
Q99500	50080575	0
Q99500	50080574	0
Q99500	50080573	0
Q99500	50080570	0
Q99500	50080563	0
Q99500	50080560	0
Q99500	50080559	0
Q99500	321308	0
Q99500	321309	0
Q99500	321311	0
Q99500	321314	0
Q99500	321323	0
Q99500	321327	0
Q99500	50158348	1
Q99500	50316768	1
Q99500	50316769	1
Q99500	50027928	1
Q99500	50027932	0
Q99500	50027938	1
Q99500	50027939	1
Q99500	50027957	0
Q99500	50034554	0
Q99500	50034558	0
Q99500	50034560	1
Q99500	50034561	0
Q99500	50034563	0
Q99500	50034564	0
Q99500	50034555	0
Q99500	50034565	0
Q99500	50034566	0
Q99500	50034568	0
Q99500	50034569	0
Q99500	50034571	0
Q99500	50034613	0
Q99500	50034614	0
Q99500	50034628	0
Q99500	50034629	0
Q99500	50034631	0
Q99500	50034632	0
Q99500	50034633	0
Q99500	50034637	0
Q99500	23165	1
Q99500	50045325	1
Q99500	50045326	1
Q99500	50045328	1
Q99500	50045329	1
Q99500	50045330	0
Q99500	50045331	1
Q99500	50055546	0
Q99500	50055545	0
Q99500	50055543	0
Q99500	50055542	1
Q99500	50055541	0
Q99500	50055540	0
Q99500	50055539	1
Q99500	50055538	0
Q99500	50055537	0
Q99500	50055531	0
Q99500	50055530	0
Q99500	50055529	0
Q99500	50055528	1
Q99500	50055527	1
Q99500	50055526	1
Q99500	50055525	0
Q99500	50055524	1
Q99500	50055547	1
Q99500	50055548	0
Q99500	50055549	0
Q99500	50055551	0
Q99500	50055553	0
Q99500	50055554	0
Q99500	50055555	0
Q99500	50055556	0
Q99500	50055557	0
Q99500	50055558	0
Q99500	23163	1
Q99500	50158349	1
Q99500	50063864	0
Q99500	23164	1
Q99500	50186404	0
Q99500	50186405	0
Q99500	50186920	1
Q99500	50186926	1
Q99500	50186919	0
Q99500	50186928	0
Q99500	50186917	1
Q99500	50186929	1
Q99500	50186933	1
Q99500	50186932	1
Q99500	50186930	0
Q99500	50186936	1
Q99500	50186918	1
Q99500	50186924	0
Q99500	50186921	1
Q99500	50186934	0
Q99500	50186931	1
Q99500	50198835	1
Q99500	50198830	1
Q99500	50198833	1
Q99500	50198838	1
Q99500	50198834	1
Q99500	50198832	0
Q99500	50277148	1
Q99500	50277149	1
Q99500	50277185	1
Q99500	50277186	1
Q99500	50277187	1
Q99500	50249240	1
Q99500	50249113	1
Q99500	50249114	1
Q99500	50249153	1
Q99500	50249263	1
Q99500	50249264	1
Q99500	50249265	1
Q99500	50249293	1
Q99500	50249294	1
Q99500	50149572	0
Q99500	50152995	1
Q99500	50152998	0
Q99500	50156672	0
Q99500	50156671	0
Q99500	50156674	1
Q99500	50156675	0
Q99500	50156676	0
Q99500	50156677	0
Q99500	50164491	0
Q99500	50164489	0
Q99500	50164488	0
Q99500	50164487	1
Q99500	50164492	0
Q99500	50164493	0
Q99500	50164494	0
Q99500	50164495	0
Q99500	50164496	1
Q99500	50164497	0
Q99500	50164498	0
Q99500	50164499	0
Q99500	50164500	0
Q99500	50164502	0
Q99500	50164503	0
Q99500	50164809	0
Q99500	50164808	0
Q99500	50164807	1
Q99500	50164827	0
Q99500	50164828	1
Q99500	50164829	1
Q99500	50164830	1
Q99500	50164831	1
Q99500	50164810	0
Q99500	50164811	1
Q99500	50164812	0
Q99500	50164813	0
Q99500	50164814	1
Q99500	50164815	1
Q99500	50164816	1
Q99500	50164817	1
Q99500	50164818	1
Q99500	50164819	1
Q99500	50164820	0
Q99500	50164821	0
Q99500	50164822	1
Q99500	50164823	1
Q99500	50164824	1
Q99500	50164825	1
Q99500	50164826	1
Q99500	50165414	0
Q99500	50165413	1
Q99500	50165412	0
Q99500	50165433	0
Q99500	50165410	0
Q99500	50165409	0
Q99500	50165408	1
Q99500	50165407	1
Q99500	50165406	1
Q99500	50165405	1
Q99500	50165404	1
Q99500	50165403	1
Q99500	50165402	0
Q99500	50165397	0
Q99500	50165396	0
Q99500	50165395	0
Q99500	50165394	0
Q99500	50165391	0
Q99500	50165390	0
Q99500	50165389	1
Q99500	50165388	1
Q99500	50165387	1
Q99500	50165386	0
Q99500	50165382	0
Q99500	50165380	1
Q99500	50165379	1
Q99500	50165378	1
Q99500	50165377	0
Q99500	50165376	1
Q99500	50165375	1
Q99500	50165374	1
Q99500	50165373	1
Q99500	50165372	1
Q99500	50165371	0
Q99500	50165364	0
Q99500	50165359	0
Q99500	50165464	1
Q99500	50165463	1
Q99500	50165462	0
Q99500	50165460	1
Q99500	50165456	0
Q99500	50305377	0
Q99500	50305379	1
Q99500	50305381	0
Q99500	50313312	1
Q99500	50313499	1
Q99500	50313501	1
Q99500	50313502	0
Q99500	50313496	1
Q99500	50313497	0
Q99500	50313498	0
Q99500	50314401	1
Q99500	50314402	1
Q99500	50314403	1
Q99500	50314405	0
Q99500	50249266	1
Q99500	50315806	1
Q99500	50315812	1
Q99500	50315813	1
Q99500	50315814	1
Q99500	50315816	1
Q99500	50316707	1
Q99500	50316708	1
Q99500	50316709	1
Q99500	50316710	1
Q99500	50316711	1
Q99500	50316712	1
Q99500	50316713	0
Q99500	50316714	0
Q99500	50316715	0
Q99500	50316717	1
